outcome,feature,coef,SE,CI_lo,CI_hi,p,n,q_fdr,group
BAI,F0final_sma_de_lpc1,0.02745747291471221,0.035401435326937424,-0.041928065327109104,0.09684301115653351,0.4379832037604914,348,0.8624532381698774,F0
BAI,F0final_sma_de_lpc2,-0.0006460541876768601,0.03453027296406585,-0.06832414557358306,0.06703203719822935,0.9850726175956357,348,0.9933558203038022,F0
BAI,F0final_sma_de_lpc3,-0.03255165522326512,0.03558572406805646,-0.10229839276043595,0.03719508231390572,0.36032858280617,348,0.8141722789346729,F0
BAI,F0final_sma_de_lpc4,0.048543126444893336,0.0352163987965574,-0.020479746861558873,0.11756599975134555,0.16807244265672416,348,0.5742475124104742,F0
BAI,F0final_sma_ff0_nnz,0.01709682733114661,0.05829704376018296,-0.09716327884396748,0.1313569335062607,0.7693150836595075,348,0.9275431889423681,F0
BAI,F0final_sma_ff0_meanSegLen,-0.0034803161370791274,0.05016897793194537,-0.10180970602487681,0.09484907375071856,0.9446936143421929,348,0.9933558203038022,F0
BAI,F0final_sma_ff0_maxSegLen,-0.03927776938172068,0.0435737052544223,-0.1246806623533521,0.04612512358991074,0.3673704185436939,348,0.8141722789346729,F0
BAI,F0final_sma_ff0_segLenStddev,-0.021111531939089836,0.048546467650427076,-0.11626086011056573,0.07403779623238606,0.6636548542250378,348,0.9275431889423681,F0
BHOL,F0final_sma_amean,-0.07146709410702308,0.09509380279265381,-0.25784752273357897,0.1149133345195328,0.45232585486888377,348,0.878347263088049,F0
BHOL,F0final_sma_flatness,0.04958163512230298,0.0723234081382173,-0.09216964006779396,0.19133291031239993,0.49299410625791196,348,0.9119274306402481,F0
BHOL,F0final_sma_posamean,-0.07146709410702308,0.09509380279265381,-0.25784752273357897,0.1149133345195328,0.45232585486888377,348,0.878347263088049,F0
BHOL,F0final_sma_rqmean,-0.07531795207088951,0.09297156830620108,-0.2575388775372492,0.10690297339547017,0.41787229132604564,348,0.878347263088049,F0
BHOL,F0final_sma_range,-0.07904979973411536,0.05597103866561961,-0.1887510196960286,0.030651420227797876,0.1578516460205045,348,0.8547766586400889,F0
BHOL,F0final_sma_maxPos,-0.01632848468482747,0.05181938308179803,-0.11789260922623579,0.08523563985658086,0.7526828410270551,348,0.9119274306402481,F0
BHOL,F0final_sma_minPos,0.026727675623812782,0.0515889171720537,-0.0743847440348324,0.12784009528245796,0.6043958350222874,348,0.9119274306402481,F0
BHOL,F0final_sma_linregc1,-0.08562398074055994,0.050228906878566404,-0.18407082920536627,0.0128228677242464,0.08825498469800899,348,0.8547766586400889,F0
BHOL,F0final_sma_linregc2,-0.004534384903583194,0.08266945445307,-0.16656353825317477,0.1574947684460084,0.956258300232936,348,0.9869476008042948,F0
BHOL,F0final_sma_linregerrQ,-0.025462019568600176,0.06009045537511207,-0.14323714791843115,0.09231310878123078,0.6717640578404127,348,0.9119274306402481,F0
BHOL,F0final_sma_qregc1,0.005597109684835649,0.051758883926829743,-0.09584843869173973,0.10704265806141103,0.9138861103774508,348,0.9869476008042948,F0
BHOL,F0final_sma_qregc2,-0.023654530558075575,0.051720690733641696,-0.1250252216515478,0.07771616053539665,0.6474184871490313,348,0.9119274306402481,F0
BHOL,F0final_sma_qregc3,-0.005750113154707195,0.08200337419277606,-0.1664737731833096,0.15497354687389522,0.94409779336813,348,0.9869476008042948,F0
BHOL,F0final_sma_qregerrQ,-0.024251333204128072,0.060140390377056464,-0.14212433235933797,0.09362166595108183,0.68676773544274,348,0.9119274306402481,F0
BHOL,F0final_sma_centroid,-0.07900294081678153,0.050364640546908056,-0.17771582238302702,0.01970994074946396,0.116736702148514,348,0.8547766586400889,F0
BHOL,F0final_sma_quartile1,0.0028932439025628237,0.09190464580537198,-0.17723655188787643,0.18302303969300207,0.9748859986892012,348,0.9869476008042948,F0
